is_male,is_loyal_customer,age,is_business_travel,flight distance,inflight wifi service,departure/arrival time convenient,ease of online booking,gate location,food and drink,online boarding,seat comfort,inflight entertainment,on-board service,leg room service,baggage handling,checkin service,inflight service,cleanliness,departure delay in minutes,arrival delay in minutes,class = Business,class = Eco,class = Eco Plus
0,1,30,1,227,4,5,5,5,4,4,4,4,1,3,3,1,4,4,0,0.0,0,1,0
1,1,47,1,3075,4,4,4,4,4,4,4,3,3,4,4,4,3,4,165,162.0,1,0,0
1,1,15,1,871,4,5,5,5,4,4,3,4,3,1,3,4,2,4,21,15.0,0,0,1
0,1,67,0,679,1,5,1,1,5,4,5,5,5,1,5,3,5,3,2,0.0,0,1,0
1,1,37,0,262,2,3,2,5,5,2,5,5,2,5,5,3,5,5,0,0.0,0,0,1
1,1,42,1,1670,3,3,3,3,3,4,4,5,5,5,5,4,5,4,54,33.0,1,0,0
0,1,53,0,1096,3,1,3,3,2,3,4,1,1,3,1,4,1,3,0,0.0,0,1,0
0,0,23,1,377,3,2,3,3,5,3,4,5,2,2,3,2,4,5,0,0.0,1,0,0
1,1,29,0,762,3,5,3,3,2,3,2,2,5,4,5,5,4,2,0,0.0,0,1,0
1,0,19,1,883,2,2,2,1,1,2,3,1,5,5,4,3,4,1,0,0.0,0,1,0
1,0,22,1,1085,3,3,3,4,3,4,4,1,4,3,4,4,2,4,131,152.0,0,1,0
0,1,23,0,669,1,5,1,4,3,1,3,3,3,3,5,5,5,3,0,0.0,0,1,0
1,1,58,0,2296,3,4,3,3,3,5,5,4,2,4,4,5,5,5,0,9.0,0,1,0
1,1,25,1,3393,3,3,3,3,5,5,5,5,5,3,2,3,5,5,3,0.0,1,0,0
0,0,11,1,907,2,2,2,5,2,2,2,2,5,5,4,3,5,2,0,0.0,0,1,0
0,1,26,1,3879,3,2,2,2,3,3,3,3,3,4,3,1,4,3,0,0.0,1,0,0
0,1,50,0,957,1,4,0,2,3,4,4,5,5,0,1,4,5,3,0,0.0,0,1,0
1,1,14,0,147,3,5,3,3,1,3,1,1,3,5,5,4,3,1,0,0.0,0,1,0
1,1,43,1,2822,5,5,1,5,2,4,5,5,5,5,5,4,5,5,21,32.0,1,0,0
1,1,16,0,620,4,4,4,4,4,4,4,4,1,5,4,3,3,4,1,0.0,0,1,0
1,1,44,1,2487,1,1,1,1,3,5,3,4,4,4,4,5,4,3,0,0.0,1,0,0
0,1,59,1,2387,4,4,4,4,2,5,5,4,4,4,4,5,4,3,0,0.0,1,0,0
1,1,37,1,2445,4,5,5,5,1,4,4,4,4,4,4,4,4,1,1,0.0,1,0,0
1,1,29,0,864,1,1,1,3,4,1,4,4,3,1,4,1,3,4,0,1.0,0,1,0
0,1,34,0,1052,4,5,4,4,2,4,2,2,4,4,4,5,5,2,0,0.0,0,1,0
1,1,58,1,1735,3,2,2,2,3,3,3,3,2,2,4,3,4,3,35,114.0,0,1,0
1,1,38,1,1642,1,3,3,3,1,1,1,4,4,2,2,1,2,1,156,155.0,1,0,0
0,0,39,1,1183,3,3,3,3,4,3,4,4,5,5,4,5,4,4,0,26.0,1,0,0
0,0,25,1,631,3,2,3,4,5,3,5,5,2,2,4,1,4,5,0,0.0,1,0,0
1,1,24,1,781,3,3,2,3,4,4,4,4,2,2,5,2,3,4,0,0.0,1,0,0
0,1,52,0,907,4,5,4,2,3,4,4,2,2,4,2,3,2,5,5,16.0,0,1,0
1,1,33,1,2414,2,2,2,2,4,4,4,4,4,3,5,5,4,4,0,0.0,1,0,0
0,1,38,1,2625,1,1,1,1,5,5,5,4,4,4,4,5,4,5,0,0.0,1,0,0
1,1,51,1,308,2,2,2,2,5,4,5,4,4,4,4,4,4,3,19,15.0,1,0,0
1,1,62,0,701,3,5,3,3,1,3,1,1,2,5,2,5,1,1,23,23.0,0,1,0
1,1,62,0,631,3,5,3,1,2,3,4,2,3,2,2,4,2,2,0,0.0,0,1,0
0,1,35,0,288,4,4,4,4,3,4,3,3,5,3,4,4,5,3,0,0.0,0,1,0
0,1,38,0,835,3,5,3,3,5,3,5,5,3,2,4,3,5,5,0,0.0,0,1,0
0,1,63,0,351,1,5,1,3,2,4,4,2,2,1,4,3,2,4,11,12.0,0,1,0
1,1,53,0,1133,2,4,2,1,5,2,5,5,4,5,3,4,5,5,0,0.0,0,1,0
1,0,49,1,1224,5,4,4,4,2,5,2,2,3,5,5,3,4,2,24,22.0,1,0,0
0,0,39,1,524,1,1,1,4,2,1,2,2,2,2,3,4,4,2,8,21.0,1,0,0
1,1,14,0,1855,4,5,3,4,3,3,3,3,1,2,1,3,2,3,80,64.0,0,1,0
0,1,32,1,1448,4,4,4,4,4,4,4,4,1,5,2,5,5,4,0,0.0,1,0,0
1,1,26,1,1984,4,4,4,4,4,4,4,4,4,5,3,1,5,4,0,0.0,1,0,0
0,1,29,0,483,1,4,1,3,2,1,2,2,5,1,3,4,4,2,40,40.0,0,1,0
0,1,12,0,283,3,5,3,2,2,3,2,2,5,3,5,3,4,2,0,0.0,0,1,0
1,1,41,1,584,1,1,1,1,2,5,5,5,5,5,5,3,5,5,12,5.0,1,0,0
0,1,32,1,3473,4,4,4,4,4,4,4,4,3,4,5,4,4,4,0,0.0,1,0,0
0,1,43,0,425,3,0,3,3,3,4,5,3,3,3,3,4,3,4,14,0.0,0,1,0
0,1,46,1,516,1,1,1,1,2,5,4,5,5,5,5,5,5,3,0,0.0,1,0,0
0,1,38,1,1979,1,0,0,3,4,0,4,4,3,1,3,4,3,4,13,6.0,0,1,0
0,0,24,1,403,3,1,3,3,4,3,4,4,2,2,4,4,3,4,23,36.0,0,1,0
1,1,49,1,1756,2,3,4,3,3,3,3,2,2,2,2,1,2,3,0,0.0,1,0,0
1,1,41,1,1590,4,4,4,4,3,5,4,2,2,2,2,3,2,3,40,37.0,1,0,0
0,0,37,1,326,2,2,2,3,1,2,1,1,2,2,3,1,3,1,0,0.0,1,0,0
0,1,30,0,929,1,5,1,1,3,1,3,3,3,3,4,5,5,3,45,40.0,0,1,0
0,0,26,1,834,4,4,4,1,2,4,2,2,3,3,5,3,5,2,0,0.0,1,0,0
0,0,23,1,1482,5,0,5,3,4,5,3,4,4,1,4,5,5,4,0,0.0,1,0,0
0,1,43,1,1448,1,1,5,1,5,3,4,1,1,1,1,1,1,3,0,0.0,1,0,0
1,1,65,1,432,3,4,4,4,1,3,3,3,3,3,3,2,3,1,0,6.0,1,0,0
0,1,41,1,3365,3,3,3,3,4,4,5,4,4,4,4,5,4,4,0,0.0,1,0,0
0,1,50,1,2125,5,4,5,5,5,5,4,3,3,4,3,4,3,3,3,0.0,1,0,0
0,1,30,1,599,1,1,1,1,5,4,5,5,5,4,5,3,5,5,14,7.0,1,0,0
0,0,21,1,975,5,5,5,2,5,1,3,1,4,1,4,3,3,3,0,0.0,0,1,0
1,1,38,1,444,1,5,5,5,5,4,4,1,1,1,1,1,1,3,13,10.0,1,0,0
1,1,52,0,723,2,4,3,3,3,3,3,3,5,4,4,4,4,3,22,15.0,0,1,0
0,0,17,1,862,5,5,5,1,2,5,2,2,3,3,4,4,4,2,0,0.0,0,1,0
1,1,48,1,417,3,1,1,1,3,3,3,3,1,5,4,2,4,3,4,1.0,0,1,0
0,1,20,1,374,1,1,1,1,5,5,5,5,3,2,3,1,3,5,0,0.0,1,0,0
1,1,53,0,1079,1,5,1,5,2,1,2,2,5,3,5,5,4,2,21,17.0,0,1,0
1,1,67,0,315,1,1,1,5,3,1,3,3,5,5,4,5,4,3,0,0.0,0,0,1
1,1,54,0,153,2,4,2,3,3,2,3,3,3,2,5,5,4,3,0,0.0,0,1,0
1,0,19,1,990,2,2,2,3,3,2,3,3,3,1,4,1,4,3,0,0.0,0,1,0
1,1,26,1,2213,2,4,4,4,2,1,2,2,1,2,3,4,3,2,6,5.0,1,0,0
0,1,20,0,867,1,4,1,3,3,1,3,3,4,1,4,4,4,3,0,0.0,0,1,0
0,0,27,1,1310,4,4,4,5,3,4,5,3,3,5,5,5,5,3,0,0.0,1,0,0
0,1,52,1,3137,3,3,3,3,5,4,5,5,5,5,4,3,5,4,0,0.0,1,0,0
0,1,44,1,1080,3,2,2,2,1,4,4,3,3,3,3,2,3,3,0,0.0,0,1,0
1,1,36,0,583,1,5,1,3,1,1,1,1,5,4,5,3,5,1,0,12.0,0,1,0
1,1,37,0,696,5,4,5,4,2,5,2,2,3,2,4,3,4,2,0,0.0,0,1,0
1,1,45,0,462,2,2,2,3,3,2,3,3,4,3,2,2,3,3,1,13.0,0,1,0
0,1,47,1,2547,2,2,2,2,5,5,4,2,2,2,2,5,2,5,1,0.0,1,0,0
1,1,12,0,1521,2,4,2,3,3,2,3,3,4,3,3,5,5,3,32,34.0,0,1,0
0,0,26,1,160,3,0,3,5,1,3,1,1,3,4,5,4,4,1,0,0.0,1,0,0
1,0,27,1,516,5,5,5,1,4,5,1,4,4,3,4,3,5,4,7,0.0,1,0,0
0,1,19,1,1717,2,3,3,3,2,2,2,2,3,5,4,2,3,2,16,13.0,1,0,0
0,1,31,1,515,5,5,5,5,5,5,5,5,1,4,5,2,3,5,0,3.0,0,0,1
0,1,38,1,3943,5,3,3,3,4,3,4,5,5,4,5,2,5,3,3,32.0,1,0,0
0,0,22,1,919,3,3,3,1,4,3,4,4,4,3,1,1,1,4,17,76.0,0,1,0
0,1,52,1,2363,3,4,4,4,1,3,3,3,3,4,3,4,3,1,2,0.0,1,0,0
0,1,57,1,2444,2,2,2,2,5,5,5,5,3,5,4,5,4,5,182,169.0,1,0,0
1,0,23,1,517,2,0,2,4,5,2,5,5,5,3,4,3,4,5,0,0.0,0,1,0
1,1,33,0,1044,3,3,3,4,5,3,4,5,4,3,3,5,1,5,0,17.0,0,1,0
1,1,35,0,281,2,1,2,2,3,2,2,1,1,2,1,1,1,4,0,6.0,1,0,0
1,1,44,1,607,4,4,3,4,4,4,4,4,5,5,2,2,1,4,66,60.0,0,1,0
0,1,30,0,1044,3,4,3,4,5,3,1,5,3,2,5,4,5,5,0,0.0,0,1,0
1,1,16,0,409,3,4,3,3,2,3,2,2,1,5,3,1,4,2,0,0.0,0,1,0
1,1,39,0,1587,3,3,3,3,1,3,1,1,1,3,3,4,4,1,7,1.0,0,1,0
1,1,32,1,680,2,1,1,1,2,2,2,2,1,3,3,4,4,2,37,45.0,1,0,0
1,1,34,1,3144,4,4,4,4,3,5,4,5,5,5,5,5,5,1,3,0.0,1,0,0
1,1,43,1,460,4,4,4,4,4,4,4,4,2,4,2,2,3,4,0,0.0,0,0,1
1,1,41,0,315,4,4,4,3,4,5,5,2,5,4,4,5,2,5,135,136.0,0,1,0
1,1,47,1,1587,5,5,5,5,5,5,4,3,3,4,3,3,3,3,0,10.0,1,0,0
0,1,12,0,325,4,2,4,4,5,4,5,5,1,1,4,1,3,5,0,0.0,0,1,0
1,1,13,0,268,3,4,0,4,3,0,2,3,4,4,4,3,4,3,0,0.0,1,0,0
1,1,48,1,1533,1,1,4,1,2,5,5,4,4,4,4,5,4,5,0,0.0,1,0,0
1,0,22,1,108,3,3,3,3,4,3,4,4,3,2,3,4,4,4,0,0.0,0,1,0
0,1,39,1,1346,2,2,2,2,4,4,5,2,2,2,2,3,2,4,68,56.0,1,0,0
0,0,21,1,185,0,5,0,5,3,0,3,3,5,4,4,4,5,3,0,0.0,1,0,0
0,1,67,0,280,1,4,1,3,3,5,5,3,3,1,3,4,3,4,10,7.0,0,1,0
1,1,23,1,3675,3,3,2,3,5,5,5,5,4,4,5,5,4,5,0,0.0,1,0,0
1,1,65,0,581,1,4,1,4,2,1,2,2,5,4,4,3,4,2,0,0.0,0,1,0
1,1,43,1,191,5,2,2,2,5,5,5,5,3,3,5,1,3,5,12,4.0,0,1,0
0,0,25,1,2295,3,5,3,2,4,3,4,4,3,5,4,3,4,4,1,0.0,1,0,0
1,1,49,1,1619,2,2,2,2,3,5,5,4,4,4,5,5,4,3,2,0.0,1,0,0
0,1,42,1,1504,1,1,4,1,5,3,1,5,5,5,5,3,5,2,0,47.0,1,0,0
0,1,44,1,2125,4,4,4,4,4,3,5,5,5,4,5,3,5,3,0,0.0,1,0,0
1,1,32,1,2762,3,2,3,3,4,4,4,4,4,5,4,2,2,4,19,2.0,1,0,0
1,0,26,1,196,5,1,5,4,2,5,2,2,3,2,4,3,4,2,27,40.0,1,0,0
1,1,52,0,788,3,3,3,3,4,3,4,4,2,3,4,3,3,4,24,20.0,0,1,0
0,0,43,1,145,2,3,3,1,3,3,3,3,3,5,5,3,2,3,22,12.0,0,1,0
0,0,25,1,554,3,2,3,4,4,3,4,4,1,5,3,4,4,4,9,0.0,1,0,0
1,1,31,0,1218,3,4,3,5,3,3,3,3,4,2,5,5,5,3,0,0.0,0,1,0
1,0,24,1,317,1,4,1,4,3,1,3,3,2,5,3,1,5,3,12,0.0,0,1,0
1,1,55,1,296,5,5,5,5,5,5,5,5,2,4,4,1,3,5,9,6.0,0,0,1
1,0,25,1,892,2,2,2,4,1,2,1,1,1,4,3,2,3,1,0,3.0,0,0,1
1,1,9,0,986,3,4,3,4,3,3,3,3,5,4,4,3,5,3,14,2.0,0,1,0
1,1,31,1,442,3,4,4,4,3,3,3,3,4,5,4,3,4,3,94,79.0,1,0,0
0,1,59,0,113,2,5,2,3,1,1,1,2,2,2,3,5,2,5,4,0.0,0,0,1
0,1,17,0,216,2,0,2,1,1,2,1,1,5,2,4,3,5,1,0,0.0,0,1,0
1,1,26,1,762,3,5,5,5,3,3,3,3,4,5,2,2,2,3,0,7.0,1,0,0
1,0,27,1,696,3,3,3,5,3,1,5,4,4,4,4,5,4,5,128,152.0,1,0,0
1,1,43,1,1710,3,3,3,3,3,4,4,5,5,5,5,4,5,5,0,0.0,1,0,0
1,1,31,1,1706,4,2,2,2,4,3,4,4,1,5,4,4,3,4,2,6.0,1,0,0
0,0,22,1,628,4,5,4,2,2,4,2,2,2,1,2,1,2,2,0,0.0,0,1,0
1,1,58,1,362,5,2,5,5,5,5,5,4,4,4,4,3,4,3,6,7.0,1,0,0
1,0,22,1,304,2,3,2,3,2,2,2,2,1,3,4,1,3,2,0,0.0,0,1,0
0,0,25,1,899,2,2,2,3,4,2,4,4,2,1,1,2,1,4,5,7.0,0,1,0
0,1,55,1,296,2,2,2,2,5,5,5,4,4,4,5,5,5,5,172,168.0,1,0,0
0,1,41,1,482,2,4,4,4,4,4,3,2,2,3,2,1,2,2,0,0.0,1,0,0
1,1,11,0,922,2,5,2,3,3,2,3,3,4,2,5,5,4,3,0,2.0,0,1,0
1,1,44,1,770,3,5,5,5,3,3,3,3,3,3,3,3,4,3,0,6.0,0,1,0
1,1,12,0,160,3,4,3,3,4,3,4,4,3,3,4,2,4,4,6,17.0,0,1,0
0,1,52,1,227,3,5,5,5,1,4,3,4,4,3,4,2,4,4,18,11.0,0,1,0
1,1,33,0,544,3,3,3,2,3,3,1,3,2,4,3,2,1,3,0,0.0,0,1,0
1,0,29,1,693,1,1,1,4,3,1,3,3,2,1,3,2,4,3,32,35.0,0,1,0
1,0,29,1,569,4,3,4,3,2,4,2,2,3,3,4,1,4,2,0,0.0,0,1,0
1,1,58,1,250,4,4,4,4,4,4,4,4,1,1,3,3,3,4,0,0.0,0,1,0
0,1,40,0,666,2,4,2,3,3,2,5,3,2,5,4,4,3,3,41,40.0,0,1,0
0,0,25,1,612,4,5,5,4,4,5,4,4,3,5,5,5,5,4,3,0.0,1,0,0
0,0,20,1,448,4,3,4,2,2,4,2,2,5,1,1,1,2,2,32,39.0,0,1,0
0,1,53,0,1379,3,1,3,4,2,3,3,4,4,3,4,4,4,1,0,0.0,0,1,0
0,1,59,1,129,4,4,5,4,3,1,4,4,4,4,5,4,4,2,0,0.0,1,0,0
1,1,18,0,1947,3,5,3,1,3,3,3,3,4,3,4,5,5,3,88,83.0,0,1,0
1,1,11,0,337,4,5,2,5,2,2,2,2,3,4,4,5,4,2,0,0.0,0,1,0
0,1,51,1,773,5,2,2,2,3,3,3,5,5,5,5,5,5,4,0,3.0,0,1,0
0,1,45,1,1690,5,2,5,5,2,5,4,3,3,3,3,3,3,5,0,0.0,1,0,0
0,1,33,1,338,3,3,3,3,2,5,5,4,4,4,4,4,4,4,0,0.0,1,0,0
0,1,58,0,1426,3,5,3,2,2,4,3,3,3,3,3,2,3,1,0,0.0,0,1,0
0,1,39,1,147,1,1,1,1,2,2,5,4,4,4,3,2,4,3,0,5.0,1,0,0
1,1,39,1,603,3,3,3,3,5,5,4,5,5,5,5,3,5,4,18,6.0,1,0,0
0,1,61,0,631,4,5,4,5,3,3,3,4,4,4,4,3,4,4,0,9.0,0,1,0
0,1,30,0,546,2,3,3,3,3,3,4,3,3,4,4,2,4,3,0,0.0,0,1,0
1,1,45,1,3934,2,2,4,2,1,2,2,1,1,1,2,2,1,4,0,0.0,1,0,0
1,1,46,1,372,2,1,1,1,2,2,2,2,3,5,3,4,3,2,0,0.0,0,1,0
0,1,25,1,2009,3,3,5,3,3,3,3,3,5,5,3,5,2,3,5,22.0,1,0,0
0,1,41,1,1509,2,2,2,2,4,5,4,5,5,5,5,3,5,4,107,104.0,1,0,0
1,1,41,1,3575,1,1,1,1,2,5,5,5,5,5,5,4,5,3,68,66.0,1,0,0
0,1,45,1,632,1,1,1,1,3,5,5,4,4,4,4,4,4,4,0,0.0,1,0,0
1,1,50,0,270,3,0,3,3,5,3,5,5,4,3,4,5,4,5,0,0.0,0,1,0
0,1,66,1,2660,3,3,3,3,3,4,3,3,3,3,3,1,3,3,0,0.0,1,0,0
1,1,57,1,1782,1,1,1,1,2,4,4,5,5,5,5,4,5,3,0,0.0,1,0,0
1,1,54,1,1007,3,3,3,3,4,5,4,4,4,4,4,3,4,5,0,0.0,1,0,0
0,1,32,0,184,3,3,3,3,5,3,4,5,3,2,3,2,2,5,5,13.0,0,1,0
0,0,26,1,562,2,2,2,3,3,2,4,3,1,1,3,1,3,3,0,8.0,1,0,0
0,1,66,0,1028,3,4,3,3,3,5,5,3,3,3,3,4,3,5,17,10.0,0,1,0
0,1,71,1,355,4,1,1,1,1,5,1,4,4,4,4,2,4,4,0,0.0,0,0,1
0,0,24,1,883,4,4,4,2,1,4,1,1,5,5,5,3,5,1,0,0.0,0,1,0
1,1,22,0,1589,5,5,5,2,1,5,3,1,4,2,5,5,4,1,15,0.0,0,1,0
0,1,45,1,371,5,5,5,5,5,5,5,3,5,3,4,5,1,5,133,120.0,0,1,0
1,1,28,1,1400,1,1,5,1,4,4,4,4,5,2,1,4,5,4,6,0.0,1,0,0
1,0,33,1,666,3,3,3,4,2,3,2,2,3,3,4,4,4,2,0,1.0,1,0,0
0,0,40,1,572,3,3,3,3,1,3,1,1,1,1,3,4,3,1,0,0.0,1,0,0
1,1,60,1,3592,2,3,3,3,5,3,4,2,2,2,2,1,2,2,0,0.0,1,0,0
1,1,60,1,1521,5,5,5,5,2,4,5,4,4,4,4,4,4,4,1,0.0,1,0,0
0,1,59,1,3351,2,2,2,2,4,3,4,2,2,2,2,2,2,1,0,0.0,1,0,0
0,0,72,1,101,3,1,3,2,3,3,5,3,4,1,1,1,2,3,0,0.0,0,1,0
1,1,68,0,2139,2,5,2,4,1,2,1,1,3,5,4,5,5,1,37,23.0,0,1,0
1,1,22,0,575,4,1,4,4,5,4,5,5,4,1,4,4,4,5,0,0.0,0,1,0
1,0,43,1,1127,3,3,3,3,3,2,2,2,5,4,4,2,1,2,8,0.0,0,1,0
1,1,57,0,551,1,5,1,3,5,1,4,5,4,2,2,3,5,5,0,0.0,0,1,0
0,1,33,0,373,4,0,4,5,4,4,4,4,5,4,4,5,5,4,27,28.0,0,1,0
1,1,47,1,1513,2,2,2,2,4,5,5,4,4,4,4,4,4,3,12,0.0,1,0,0
0,1,41,0,545,5,3,5,2,4,3,2,1,1,5,1,1,1,3,0,1.0,0,0,1
1,1,59,1,1696,1,1,1,1,5,5,5,4,4,4,4,5,4,4,0,0.0,1,0,0
1,0,49,1,646,4,4,4,3,5,4,5,5,4,4,4,5,5,5,5,5.0,1,0,0
1,1,52,1,308,5,3,3,3,4,5,4,4,3,5,2,2,2,4,0,0.0,0,1,0
0,0,24,1,265,0,2,0,1,2,0,2,2,5,5,2,5,5,2,5,22.0,0,1,0
0,1,58,1,577,2,2,2,2,2,4,5,4,4,4,4,4,4,5,0,0.0,1,0,0
0,1,44,1,174,2,5,4,5,5,3,3,2,2,2,2,2,2,5,83,69.0,0,1,0
1,1,65,0,817,3,2,3,4,2,3,2,2,1,5,4,4,4,2,0,0.0,0,1,0
1,1,40,0,733,4,2,5,2,2,5,1,2,4,5,1,3,1,2,0,0.0,0,0,1
1,1,62,0,313,2,4,2,5,1,2,5,1,5,3,4,3,5,1,0,0.0,0,1,0
0,1,59,1,1488,2,3,3,3,1,4,3,2,2,2,2,1,2,4,5,40.0,1,0,0
1,0,24,1,187,4,1,4,3,1,4,1,1,3,5,2,2,2,1,0,11.0,0,1,0
1,1,32,0,578,2,1,3,3,3,3,3,3,3,1,4,1,3,3,39,36.0,0,0,1
0,0,66,0,622,3,3,3,3,2,3,2,2,1,5,3,3,1,2,13,24.0,1,0,0
1,1,53,1,3206,4,5,5,5,2,3,3,4,4,4,4,3,4,3,14,39.0,1,0,0
0,1,54,1,282,5,5,5,5,2,4,5,4,4,4,4,5,4,5,0,0.0,1,0,0
0,0,27,1,1042,3,3,3,4,5,3,5,5,2,5,4,3,5,5,26,13.0,0,1,0
1,1,8,1,998,4,2,2,2,4,4,4,4,2,3,4,3,4,4,4,11.0,1,0,0
0,1,51,1,151,4,3,3,3,3,2,1,4,4,4,4,2,4,4,0,0.0,0,1,0
0,1,52,0,2239,0,5,1,3,5,5,4,3,3,1,3,5,3,3,0,0.0,0,1,0
1,1,38,0,868,2,2,2,3,3,2,3,3,3,4,4,4,4,3,0,0.0,0,1,0
1,0,29,1,550,4,2,4,2,3,4,3,3,4,4,2,2,3,3,49,34.0,0,1,0
0,1,45,1,139,3,3,4,3,1,4,1,3,3,3,3,5,3,1,2,26.0,0,1,0
0,1,30,1,922,3,4,4,4,3,3,3,3,1,1,3,3,3,3,0,0.0,1,0,0
1,1,53,1,2069,3,3,3,3,3,5,4,5,5,5,4,4,5,4,0,12.0,1,0,0
1,0,9,1,921,1,1,1,3,1,1,1,1,1,4,4,2,3,1,29,24.0,0,1,0
0,1,49,0,925,3,4,3,1,3,5,1,2,2,3,2,2,2,5,0,2.0,0,1,0
1,0,42,1,793,1,1,1,3,3,1,3,3,5,3,5,5,4,3,0,0.0,1,0,0
1,1,58,1,227,2,2,4,2,3,5,5,4,4,4,4,4,4,4,0,0.0,1,0,0
0,0,40,1,861,2,2,2,5,5,2,5,5,4,3,5,5,5,5,0,2.0,1,0,0
0,1,24,1,954,2,2,5,2,5,5,5,5,4,2,5,2,5,5,0,0.0,1,0,0
0,1,40,1,1262,1,0,0,3,2,3,3,1,1,0,1,2,1,1,0,6.0,1,0,0
0,0,59,1,457,3,3,3,4,1,3,1,1,4,2,5,3,5,1,34,37.0,1,0,0
0,1,23,0,484,2,5,2,4,4,2,4,4,4,5,4,3,4,4,0,0.0,0,0,1
0,1,68,0,259,4,4,0,4,3,5,5,2,2,0,2,5,2,1,0,0.0,0,1,0
0,1,22,1,481,4,2,2,2,4,4,4,4,3,2,3,3,5,4,0,0.0,0,0,1
0,1,32,0,405,3,3,3,4,3,3,3,3,1,4,4,1,3,3,0,0.0,0,1,0
0,1,51,1,3475,3,5,3,3,2,5,4,4,4,4,4,4,4,3,0,0.0,1,0,0
1,1,58,1,1005,5,5,5,5,5,5,5,4,4,4,4,5,4,3,18,0.0,1,0,0
1,1,35,1,2846,3,3,3,3,2,4,4,4,4,4,4,5,4,3,18,8.0,1,0,0
0,1,14,0,882,2,2,2,3,1,2,1,1,1,4,3,1,4,1,0,0.0,0,1,0
0,1,54,1,268,4,3,3,3,2,2,3,4,4,4,4,1,4,4,58,55.0,0,1,0
0,0,20,1,1246,5,0,5,3,5,5,5,5,3,3,5,3,5,5,9,24.0,1,0,0
1,0,25,1,2454,4,4,4,2,4,2,2,4,4,5,4,2,3,2,0,1.0,1,0,0
0,0,28,0,236,3,4,0,3,3,0,3,3,3,5,4,2,3,3,9,0.0,0,1,0
0,1,42,1,1107,4,4,4,4,4,5,4,4,4,4,4,4,4,4,0,0.0,1,0,0
0,1,34,1,289,2,4,3,3,2,2,2,2,4,1,4,3,3,2,0,0.0,0,0,1
1,1,41,1,2573,2,4,4,4,3,3,4,2,2,2,2,1,2,2,6,8.0,1,0,0
1,1,59,1,239,5,5,5,5,3,4,5,5,5,5,5,4,5,3,4,7.0,1,0,0
1,1,33,1,337,1,1,1,1,5,5,5,5,2,3,1,5,1,5,0,0.0,1,0,0
1,1,66,0,436,2,5,2,5,3,2,3,3,4,2,5,3,4,3,0,6.0,0,1,0
1,1,50,1,2975,2,1,2,1,5,2,3,2,2,2,2,2,2,3,23,22.0,1,0,0
1,1,39,0,2288,3,2,3,3,3,3,4,3,4,5,4,3,4,3,6,0.0,0,1,0
0,1,29,0,1607,3,1,3,3,5,3,5,5,3,5,3,4,3,5,0,0.0,0,1,0
0,1,54,1,1841,3,1,3,3,4,5,5,5,5,5,5,5,5,5,1,10.0,1,0,0
1,1,24,0,450,3,4,3,2,5,3,5,5,5,3,5,4,4,5,0,0.0,0,0,1
0,1,39,0,1476,2,3,2,3,1,2,1,1,4,2,3,2,3,1,0,0.0,0,0,1
1,1,44,1,404,4,4,4,4,3,5,4,4,4,4,4,3,4,5,55,55.0,1,0,0
1,0,37,1,362,2,1,1,3,4,1,4,4,3,1,4,1,3,4,0,6.0,1,0,0
1,1,59,0,587,5,3,5,3,2,5,5,2,3,1,3,4,2,2,11,5.0,0,1,0
0,1,59,1,1819,4,4,4,4,3,1,3,4,4,4,4,3,4,5,32,14.0,1,0,0
0,1,14,0,612,3,5,3,1,4,3,4,4,5,4,4,4,4,4,0,0.0,0,1,0
1,1,70,1,402,3,2,2,2,3,3,3,3,3,5,3,4,4,3,0,0.0,0,1,0
1,1,49,1,2508,3,3,3,3,4,3,5,5,5,5,5,4,5,1,0,0.0,1,0,0
1,1,60,1,2173,1,1,1,1,5,4,5,5,5,5,5,5,5,3,123,121.0,1,0,0
0,1,35,1,1702,5,5,5,5,4,4,4,4,4,4,4,5,4,5,0,0.0,1,0,0
1,1,57,1,3931,4,3,3,3,3,3,3,4,4,4,4,1,4,4,0,4.0,1,0,0
0,0,37,1,226,3,2,3,2,4,3,3,4,2,2,2,1,3,4,1,0.0,0,1,0
0,1,59,1,2375,3,3,3,3,2,4,4,4,4,4,4,4,4,4,0,0.0,1,0,0
1,0,77,1,404,1,1,1,1,4,4,4,3,3,1,3,4,3,4,0,0.0,1,0,0
1,1,58,1,1562,2,2,2,2,5,5,4,2,2,2,2,4,2,4,0,0.0,1,0,0
0,0,38,1,349,3,3,3,3,5,3,5,5,2,4,3,2,3,5,23,33.0,0,1,0
1,1,61,0,541,3,5,3,1,4,3,2,4,5,4,4,3,5,4,15,4.0,0,1,0
0,1,36,1,2573,2,2,2,2,5,5,4,2,2,2,2,5,2,3,0,0.0,1,0,0
0,1,47,1,3435,2,2,2,2,4,4,3,2,2,2,2,3,2,1,0,0.0,1,0,0
0,1,70,0,1371,3,5,3,2,4,4,5,1,1,3,1,3,1,4,3,0.0,0,1,0
1,1,49,0,873,3,4,3,3,3,3,3,3,4,3,3,3,4,3,0,0.0,0,0,1
1,1,56,1,972,5,5,5,5,5,1,3,3,3,4,3,2,3,4,0,0.0,1,0,0
1,0,20,1,782,5,0,5,2,2,5,2,2,3,3,5,5,5,2,100,92.0,1,0,0
1,1,61,0,354,4,5,4,4,1,4,1,1,5,4,5,4,4,1,0,0.0,0,1,0
